20111119,Charlotte,54,Lamar,72,0
20111119,Penn State,47,Kentucky,85,0
20111119,Buffalo,53,Princeton,61,0
20111119,Southern Illinois,57,Northeastern,64,0
20111119,Louisville,69,Butler,53,0
20111119,Army,51,Central Connecticut State,67,0
20111119,NC-Wilmington,49,Dayton,74,0
20111119,Florida Gulf Coast,64,Southern Methodist,65,0
20111119,Navy,54,Quinnipiac,78,0
20111119,Old Dominion,68,South Florida,66,0
20111119,James Madison,83,La Salle,92,0
20111119,Montana State,70,Utah,64,0
20111119,Northridge,61,Boise State,103,0
20111119,St. Leo,69,Stetson,74,0
20111119,Oakland City,53,Evansville,80,0
20111119,Towson,41,Belmont,87,0
20111119,Drexel,35,Virginia,49,0
20111119,Presbyterian,56,Cincinnati,54,0
20111119,Oakland,75,Grambling,45,0
20111119,Cal Poly,42,Southern California,36,0
20111119,Troy,71,E. Tennessee State,81,0
20111119,St. Francis (N.Y.),59,Hofstra,63,0
20111119,Quincy,65,Illinois-Chicago,61,0
20111119,Colgate,47,Syracuse,92,0
20111119,Florida A&M,65,Providence,87,0
20111119,Long Beach State,73,San Diego State,77,0
20111119,Eastern Kentucky,63,William & Mary,44,0
20111119,Sacred Heart,58,Richmond,83,0
20111119,Hartford,52,Brown,59,0
20111119,Lipscomb,70,Illinois State,78,0
20111119,Toledo,75,South Carolina Upstate,70,0
20111119,Nicholls State,80,Houston Baptist,70,0
20111119,NC-Greensboro,60,Middle Tennessee,82,0
20111119,San Francisco,69,Seattle,63,0
20111119,Marist,75,Vermont,84,0
20111119,Maryland-Baltimore County,79,VMI,84,0
20111119,Duquesne,81,Akron,76,0
20111119,Drake,66,Winthrop,62,0
20111119,Vanderbilt,86,North Carolina State,79,0
20111119,Alcorn State,58,Kent State,77,0
20111119,North Florida,62,Miami (Fla.),75,0
20111119,Siena,65,Mount St. Mary&#039;s,53,0
20111119,Chicago State,70,North Carolina A&T,87,0
20111119,Robert Morris,60,Pennsylvania,66,0
20111119,Rochester (MI),59,Tennessee-Martin,76,0
20111119,St. Francis (Pa.),42,Bucknell,73,0
20111119,College of Charleston,72,Clemson,69,0
20111119,American,66,Columbia,58,0
20111119,Bryant University,62,Dartmouth,66,0
20111119,George Mason,75,Florida Atlantic,80,0
20111119,Wagner,76,Lafayette,70,0
20111119,Northwestern State,61,Marshall,83,0
20111119,Louisiana-Monroe,60,Southeastern Louisiana,63,0
20111119,Alabama State,65,Jacksonville State,78,0
20111119,Weber State,80,California Irvine,72,0
20111119,Milligan,59,Charleston Southern,89,0
20111119,Lehigh,90,Liberty,80,0
20111119,Gardner-Webb,68,South Carolina State,73,0
20111119,Appalachian State,68,Tennessee Tech,63,0
20111119,Texas State-San Marcos,77,Texas-Pan American,79,0
20111119,Texas-El Paso,73,New Mexico State,89,0
20111119,North Dakota,69,Bradley,78,0
20111119,Savannah State,65,Indiana,94,0
20111119,Louisiana Tech,61,Texas-Arlington,68,0
20111119,Wyoming,44,Green Bay,52,0
20111119,Wofford,33,Wisconsin,69,0
20111119,LIU-Brooklyn,81,Radford,59,0
20111119,Austin Peay,59,Oral Roberts,71,0
20111119,Emporia State,45,Missouri State,71,0
20111119,Cal State Fullerton,69,Louisiana-Lafayette,63,0
20111119,Oakwood College,74,Alabama A&M,75,0
20111119,Indiana Kokomo,48,Valparaiso,79,0
20111119,Southern Miss,79,Colorado State,58,0
20111119,Texas,95,Oregon State,100,0
20111119,Hawaii,54,Gonzaga,73,0
20111119,Southern Utah,62,Utah State,65,0
20111119,UMKC,54,Utah Valley,58,0
20111119,Harvard,77,Loyola-Marymount,67,0
20111119,San Jose State,58,Santa Clara,84,0
20111119,Pepperdine,70,Cal State Bakersfield,79,0
20111120,Western Michigan,76,Colorado,81,0
20111120,Washington,64,Saint Louis,77,0
20111120,Hampton,52,Rutgers,66,0
